PQID,UID,Year,Month,Day,CMT_AMT,CAT,UNM
1965,1188,2012,5,9,3,M,Luke-Jr
1966,1189,2012,5,9,2,M,Wladimir J. van der Laan
1968,1198,2012,5,9,1,M,Philip Kaufmann
1971,1198,2012,5,9,1,M,Philip Kaufmann
1973,1200,2012,5,8,1,M,Matt Corallo
1974,1207,2012,5,8,1,M,Pieter Wuille
1975,1198,2012,5,8,1,M,Philip Kaufmann
1976,1198,2012,5,8,1,M,Philip Kaufmann
1977,1198,2012,5,7,1,M,Philip Kaufmann
1978,1189,2012,5,8,2,M,Wladimir J. van der Laan
1979,1188,2012,5,7,1,M,Luke-Jr
1983,1198,2012,5,6,1,M,Philip Kaufmann
1985,1189,2012,5,5,1,M,Wladimir J. van der Laan
1988,1198,2012,5,5,1,M,Philip Kaufmann
1989,1189,2012,5,18,4,M,Wladimir J. van der Laan
1993,1198,2012,5,5,1,M,Philip Kaufmann
1995,1189,2012,5,4,1,M,Wladimir J. van der Laan
1998,1188,2012,5,4,1,M,Luke-Jr
1999,1207,2012,5,4,1,M,Pieter Wuille
2000,1198,2012,5,4,1,M,Philip Kaufmann
2001,1189,2012,5,4,1,M,Wladimir J. van der Laan
2006,1198,2012,5,1,1,M,Philip Kaufmann
2008,1189,2012,5,1,1,M,Wladimir J. van der Laan
2010,1198,2012,5,1,1,M,Philip Kaufmann
2012,1198,2012,4,30,1,M,Philip Kaufmann
2013,1198,2012,4,30,1,M,Philip Kaufmann
2014,1198,2012,4,30,2,M,Philip Kaufmann
2017,1189,2012,4,29,1,M,Wladimir J. van der Laan
2026,1198,2012,4,22,1,M,Philip Kaufmann
2028,1188,2012,4,22,1,M,Luke-Jr
2030,1207,2012,4,22,1,M,Pieter Wuille
2031,1189,2012,4,21,1,M,Wladimir J. van der Laan
2033,1188,2011,10,3,1,M,Luke-Jr
2033,1188,2011,12,21,1,M,Luke-Jr
2033,1188,2012,5,18,1,M,Luke-Jr
2035,1207,2012,4,20,2,M,Pieter Wuille
2039,1207,2012,4,17,1,M,Pieter Wuille
2040,1207,2012,4,17,1,M,Pieter Wuille
2042,1207,2012,4,17,1,M,Pieter Wuille
2043,1188,2012,4,17,3,M,Luke-Jr
2044,1207,2012,4,16,2,M,Pieter Wuille
2045,1207,2012,4,15,1,M,Pieter Wuille
2048,1189,2012,4,15,9,M,Wladimir J. van der Laan
2052,1188,2012,4,14,1,M,Luke-Jr
2059,1198,2012,4,13,1,M,Philip Kaufmann
2060,1189,2012,4,13,1,M,Wladimir J. van der Laan
2061,1189,2012,4,12,1,M,Wladimir J. van der Laan
2063,1207,2012,4,12,1,M,Pieter Wuille
2075,1189,2012,4,9,1,M,Wladimir J. van der Laan
2092,1188,2012,4,5,1,M,Luke-Jr
2096,1207,2012,4,5,1,M,Pieter Wuille
2097,1198,2012,4,4,1,M,Philip Kaufmann
2115,1207,2012,4,4,2,M,Pieter Wuille
2117,1198,2012,4,3,1,M,Philip Kaufmann
2125,1189,2012,4,2,1,M,Wladimir J. van der Laan
2135,1198,2012,4,1,1,M,Philip Kaufmann
2140,1189,2012,3,31,9,M,Wladimir J. van der Laan
2140,1189,2012,4,4,1,M,Wladimir J. van der Laan
2149,1198,2012,3,30,1,M,Philip Kaufmann
2159,1198,2012,3,28,1,M,Philip Kaufmann
2169,1198,2012,3,27,1,M,Philip Kaufmann
2177,1207,2012,3,26,1,M,Pieter Wuille
2183,1207,2012,3,26,1,M,Pieter Wuille
2193,1188,2012,3,25,1,M,Luke-Jr
2195,1200,2012,3,25,1,M,Matt Corallo
2198,1200,2012,3,25,1,M,Matt Corallo
2203,1189,2012,3,24,1,M,Wladimir J. van der Laan
2212,1188,2012,3,22,1,M,Luke-Jr
2214,1207,2012,3,21,1,M,Pieter Wuille
2216,1207,2012,3,21,1,M,Pieter Wuille
2217,1200,2012,3,21,1,M,Matt Corallo
2219,1207,2012,3,21,1,M,Pieter Wuille
2221,1198,2012,3,31,3,M,Philip Kaufmann
2221,1198,2012,4,6,1,M,Philip Kaufmann
2226,1189,2012,3,21,1,M,Wladimir J. van der Laan
2228,1198,2012,3,20,1,M,Philip Kaufmann
2236,1207,2012,3,20,1,M,Pieter Wuille
2238,1198,2012,3,20,1,M,Philip Kaufmann
2239,1189,2012,3,20,1,M,Wladimir J. van der Laan
2242,1198,2012,3,20,2,M,Philip Kaufmann
2244,1200,2012,3,18,1,M,Matt Corallo
2245,1207,2012,3,18,1,M,Pieter Wuille
2246,1189,2012,3,18,1,M,Wladimir J. van der Laan
2247,1207,2012,3,18,1,M,Pieter Wuille
2251,1189,2012,3,15,1,M,Wladimir J. van der Laan
2254,1188,2012,3,11,1,M,Luke-Jr
2265,1200,2012,2,29,1,M,Matt Corallo
2271,1207,2012,2,26,2,M,Pieter Wuille
2274,1207,2012,2,25,1,M,Pieter Wuille
2276,1189,2012,2,25,1,M,Wladimir J. van der Laan
2278,1188,2011,10,3,2,M,Luke-Jr
2284,1200,2012,2,22,1,M,Matt Corallo
2285,1188,2012,2,22,3,M,Luke-Jr
2287,1188,2012,2,22,1,M,Luke-Jr
2289,1207,2012,2,21,1,M,Pieter Wuille
2290,1207,2012,2,20,1,M,Pieter Wuille
2291,1188,2012,2,19,1,M,Luke-Jr
2293,1207,2012,2,19,1,M,Pieter Wuille
2295,1207,2012,2,19,1,M,Pieter Wuille
2298,1189,2012,2,19,1,M,Wladimir J. van der Laan
2299,1207,2012,2,18,1,M,Pieter Wuille
2303,1189,2012,2,17,1,M,Wladimir J. van der Laan
2304,1189,2012,2,17,1,M,Wladimir J. van der Laan
2305,1189,2012,2,17,1,M,Wladimir J. van der Laan
2314,1207,2012,2,15,1,M,Pieter Wuille
2316,1189,2012,2,15,2,M,Wladimir J. van der Laan
2320,1207,2012,2,19,2,M,Pieter Wuille
2321,1207,2012,2,11,3,M,Pieter Wuille
2322,1207,2012,2,11,1,M,Pieter Wuille
2325,1207,2012,2,11,1,M,Pieter Wuille
2326,1189,2012,2,9,1,M,Wladimir J. van der Laan
2327,1200,2012,2,9,1,M,Matt Corallo
2330,1188,2012,2,7,1,M,Luke-Jr
2331,1200,2012,2,10,2,M,Matt Corallo
2333,1188,2012,2,7,3,M,Luke-Jr
2342,1200,2012,1,31,1,M,Matt Corallo
2343,1207,2012,1,4,1,M,Pieter Wuille
2344,1207,2012,1,26,1,M,Pieter Wuille
2346,1188,2012,1,23,13,M,Luke-Jr
2348,1188,2012,1,23,2,M,Luke-Jr
2349,1200,2012,1,7,1,M,Matt Corallo
2359,1188,2012,1,17,1,M,Luke-Jr
2360,1189,2012,1,16,3,M,Wladimir J. van der Laan
2364,1188,2012,1,13,1,M,Luke-Jr
2365,1188,2012,1,10,1,M,Luke-Jr
2368,1189,2012,1,5,1,M,Wladimir J. van der Laan
2370,1189,2012,1,3,1,M,Wladimir J. van der Laan
2373,1207,2012,1,2,1,M,Pieter Wuille
2375,1207,2012,1,3,1,M,Pieter Wuille
2380,1189,2011,12,27,1,M,Wladimir J. van der Laan
2382,1200,2011,12,23,4,M,Matt Corallo
2393,1188,2011,12,20,1,M,Luke-Jr
2398,1200,2011,12,19,1,M,Matt Corallo
2406,1188,2011,12,16,1,M,Luke-Jr
2406,1200,2011,12,16,1,M,Matt Corallo
2408,1188,2011,5,26,2,M,Luke-Jr
2408,1188,2011,7,4,2,M,Luke-Jr
2408,1188,2011,8,3,3,M,Luke-Jr
2408,1188,2011,10,8,4,M,Luke-Jr
2408,1188,2011,12,16,1,M,Luke-Jr
2413,1200,2011,12,16,1,M,Matt Corallo
2420,1200,2011,12,13,1,M,Matt Corallo
2425,1189,2011,12,13,1,M,Wladimir J. van der Laan
2427,1188,2011,5,26,1,M,Luke-Jr
2428,1188,2011,12,10,1,M,Luke-Jr
2432,1200,2011,12,7,1,M,Matt Corallo
2438,1189,2011,11,11,2,M,Wladimir J. van der Laan
2438,1189,2011,12,4,2,M,Wladimir J. van der Laan
2440,1200,2011,12,3,1,M,Matt Corallo
2443,1188,2011,10,3,1,M,Luke-Jr
2443,1188,2011,12,13,1,M,Luke-Jr
2458,1189,2011,11,25,1,M,Wladimir J. van der Laan
2470,1188,2011,11,21,1,M,Luke-Jr
2472,1200,2011,11,21,1,M,Matt Corallo
2475,1188,2011,11,20,1,M,Luke-Jr
2481,1189,2011,11,13,3,M,Wladimir J. van der Laan
2483,1189,2011,11,12,1,M,Wladimir J. van der Laan
2487,1188,2011,11,11,4,M,Luke-Jr
2492,1189,2011,11,8,1,M,Wladimir J. van der Laan
2493,1189,2011,11,8,1,M,Wladimir J. van der Laan
2496,1207,2011,11,6,1,M,Pieter Wuille
2500,1200,2011,10,25,2,M,Matt Corallo
2502,1200,2011,11,4,3,M,Matt Corallo
2506,1189,2011,11,3,1,M,Wladimir J. van der Laan
2512,1189,2011,10,29,2,M,Wladimir J. van der Laan
2512,1200,2011,10,16,3,M,Matt Corallo
2519,1189,2011,10,23,1,M,Wladimir J. van der Laan
2524,1200,2011,10,5,3,M,Matt Corallo
2530,1188,2011,9,29,1,M,Luke-Jr
2530,1189,2011,9,30,2,M,Wladimir J. van der Laan
2530,1189,2011,10,9,5,M,Wladimir J. van der Laan
2534,1188,2011,12,23,1,M,Luke-Jr
2537,1188,2011,10,10,1,M,Luke-Jr
2539,1188,2011,10,9,1,M,Luke-Jr
2543,1207,2011,6,28,1,M,Pieter Wuille
2543,1207,2011,7,13,4,M,Pieter Wuille
2549,1188,2011,12,21,4,M,Luke-Jr
2553,1188,2011,7,4,2,M,Luke-Jr
2555,1188,2011,10,3,1,M,Luke-Jr
2566,1188,2011,10,3,1,M,Luke-Jr
2570,1188,2011,10,3,1,M,Luke-Jr
2571,1188,2011,7,5,1,M,Luke-Jr
2573,1188,2011,5,26,2,M,Luke-Jr
2574,1188,2011,7,4,1,M,Luke-Jr
2574,1188,2011,10,3,1,M,Luke-Jr
2576,1188,2011,5,26,1,M,Luke-Jr
2578,1188,2011,8,9,1,M,Luke-Jr
2579,1188,2011,8,11,1,M,Luke-Jr
2581,1188,2011,10,3,1,M,Luke-Jr
2582,1188,2011,5,26,2,M,Luke-Jr
2582,1188,2011,7,4,2,M,Luke-Jr
2582,1188,2011,8,3,3,M,Luke-Jr
2582,1188,2011,10,3,2,M,Luke-Jr
2585,1200,2011,10,3,1,M,Matt Corallo
2588,1189,2011,9,30,1,M,Wladimir J. van der Laan
2591,1189,2011,9,29,1,M,Wladimir J. van der Laan
2596,1189,2011,9,29,11,M,Wladimir J. van der Laan
2618,1200,2011,9,26,1,M,Matt Corallo
2623,1200,2011,9,22,1,M,Matt Corallo
2625,1200,2011,9,22,1,M,Matt Corallo
2627,1207,2011,9,22,1,M,Pieter Wuille
2629,1200,2011,9,22,1,M,Matt Corallo
2631,1207,2011,4,25,1,M,Pieter Wuille
2631,1207,2011,9,21,5,M,Pieter Wuille
2637,1207,2011,9,19,1,M,Pieter Wuille
2640,1189,2011,6,11,73,M,Wladimir J. van der Laan
2640,1189,2011,7,1,114,M,Wladimir J. van der Laan
2640,1189,2011,8,8,32,M,Wladimir J. van der Laan
2640,1189,2011,9,18,18,M,Wladimir J. van der Laan
2674,1200,2011,9,9,1,M,Matt Corallo
2679,1188,2011,5,11,2,M,Luke-Jr
2679,1188,2011,6,12,1,M,Luke-Jr
2679,1188,2011,7,25,1,M,Luke-Jr
2679,1188,2011,9,6,2,M,Luke-Jr
2706,1200,2011,9,2,1,M,Matt Corallo
2737,1200,2011,8,11,1,M,Matt Corallo
2740,1200,2011,8,11,3,M,Matt Corallo
2769,1200,2011,12,8,2,M,Matt Corallo
2777,1200,2011,8,3,2,M,Matt Corallo
2780,1207,2011,8,3,1,M,Pieter Wuille
2785,1200,2011,7,30,1,M,Matt Corallo
2803,1207,2011,7,26,1,M,Pieter Wuille
2804,9889,2011,10,17,1,M,Сергей AKA /dev/rsa
2804,9889,2012,1,31,4,M,Сергей AKA /dev/rsa
2805,1189,2011,7,26,1,M,Wladimir J. van der Laan
2813,1207,2011,7,24,1,M,Pieter Wuille
2821,1200,2011,7,21,1,M,Matt Corallo
2847,1200,2011,7,14,1,M,Matt Corallo
2853,1200,2011,7,13,1,M,Matt Corallo
2859,1200,2011,7,13,1,M,Matt Corallo
2868,1207,2011,7,13,1,M,Pieter Wuille
2870,1200,2011,7,13,1,M,Matt Corallo
2871,1207,2011,7,18,4,M,Pieter Wuille
2906,1189,2011,7,7,1,M,Wladimir J. van der Laan
2915,1200,2011,7,5,2,M,Matt Corallo
2917,1207,2011,7,5,1,M,Pieter Wuille
2921,1200,2011,7,3,1,M,Matt Corallo
2924,1200,2011,7,4,1,M,Matt Corallo
2929,1200,2011,7,1,1,M,Matt Corallo
2934,1200,2011,7,1,1,M,Matt Corallo
2939,1207,2011,6,30,1,M,Pieter Wuille
2943,1200,2011,6,30,1,M,Matt Corallo
2970,1200,2011,6,28,4,M,Matt Corallo
2970,1200,2011,7,10,4,M,Matt Corallo
2970,1207,2011,6,25,1,M,Pieter Wuille
2970,1207,2011,7,3,1,M,Pieter Wuille
2975,1189,2011,6,26,1,M,Wladimir J. van der Laan
2991,1189,2011,6,27,1,M,Wladimir J. van der Laan
2994,1207,2011,6,19,1,M,Pieter Wuille
2996,9889,2010,12,5,120,M,Сергей AKA /dev/rsa
2996,9889,2011,1,1,83,M,Сергей AKA /dev/rsa
2996,9889,2011,2,1,10,M,Сергей AKA /dev/rsa
2999,1200,2011,6,18,1,M,Matt Corallo
3015,1200,2011,6,6,1,M,Matt Corallo
92682,102870,2009,3,31,1,O,Josh Suereth
92683,102870,2009,4,21,2,O,Josh Suereth
92684,102870,2009,5,22,3,O,Josh Suereth
92685,102870,2009,6,19,1,O,Josh Suereth
92686,102870,2011,12,29,16,O,Josh Suereth
92687,102870,2012,1,20,3,O,Josh Suereth
92688,102870,2012,2,27,12,O,Josh Suereth
92689,102870,2012,3,3,34,O,Josh Suereth
92690,102870,2012,4,3,5,O,Josh Suereth
92691,102870,2012,5,25,29,O,Josh Suereth
92692,102870,2012,6,5,47,O,Josh Suereth
92693,102870,2012,7,25,34,O,Josh Suereth
92694,102870,2012,8,19,68,O,Josh Suereth
92695,102870,2012,9,4,71,O,Josh Suereth
92696,102870,2012,10,9,37,O,Josh Suereth
92697,102870,2012,11,20,25,O,Josh Suereth
92698,102870,2013,9,5,1,O,Josh Suereth
92722,181475,2012,1,21,1,O,Jason Zaugg
92723,181475,2012,2,4,1,O,Jason Zaugg
92724,181475,2012,3,3,1,O,Jason Zaugg
92725,181475,2012,5,24,34,O,Jason Zaugg
92726,181475,2012,6,29,15,O,Jason Zaugg
92727,181475,2012,7,6,6,O,Jason Zaugg
92728,181475,2012,8,23,2,O,Jason Zaugg
92729,181475,2012,9,22,6,O,Jason Zaugg
92730,181475,2012,10,24,8,O,Jason Zaugg
92731,181475,2012,11,3,18,O,Jason Zaugg
92732,181475,2012,12,4,23,O,Jason Zaugg
92733,181475,2013,1,21,55,O,Jason Zaugg
92734,181475,2013,2,26,20,O,Jason Zaugg
92735,181475,2013,3,4,28,O,Jason Zaugg
92736,181475,2013,4,23,62,O,Jason Zaugg
92737,181475,2013,5,27,36,O,Jason Zaugg
92738,181475,2013,6,24,25,O,Jason Zaugg
92739,181475,2013,7,15,14,O,Jason Zaugg
92740,181475,2013,8,22,44,O,Jason Zaugg
92741,181475,2013,9,16,77,O,Jason Zaugg
92742,181475,2013,10,2,1,O,Jason Zaugg
92745,189964,2009,2,28,53,O,Paul Phillips
92746,189964,2009,3,31,31,O,Paul Phillips
92747,189964,2009,4,30,29,O,Paul Phillips
92748,189964,2009,5,30,80,O,Paul Phillips
92749,189964,2009,6,30,74,O,Paul Phillips
92750,189964,2009,7,26,56,O,Paul Phillips
92751,189964,2009,8,31,86,O,Paul Phillips
92752,189964,2009,9,30,73,O,Paul Phillips
92753,189964,2009,10,28,103,O,Paul Phillips
92754,189964,2009,11,10,14,O,Paul Phillips
92755,189964,2011,9,9,1,O,Paul Phillips
92756,189964,2011,10,31,1,O,Paul Phillips
92757,189964,2011,11,30,1,O,Paul Phillips
92758,189964,2011,12,9,86,O,Paul Phillips
92759,189964,2012,1,5,121,O,Paul Phillips
92760,189964,2012,2,23,124,O,Paul Phillips
92761,189964,2012,3,5,101,O,Paul Phillips
92762,189964,2012,4,12,121,O,Paul Phillips
92763,189964,2012,5,7,102,O,Paul Phillips
92764,189964,2012,6,10,11,O,Paul Phillips
92765,189964,2012,7,30,52,O,Paul Phillips
92766,189964,2012,8,16,47,O,Paul Phillips
92767,189964,2012,9,29,97,O,Paul Phillips
92768,189964,2012,10,29,35,O,Paul Phillips
92769,189964,2012,11,3,33,O,Paul Phillips
92770,189964,2012,12,30,45,O,Paul Phillips
92771,189964,2013,1,19,77,O,Paul Phillips
92772,189964,2013,2,27,12,O,Paul Phillips
92773,189964,2013,3,23,40,O,Paul Phillips
92774,189964,2013,4,26,91,O,Paul Phillips
92775,189964,2013,5,2,78,O,Paul Phillips
92776,189964,2013,6,26,18,O,Paul Phillips
92777,189964,2013,7,23,3,O,Paul Phillips
92778,189964,2013,8,29,54,O,Paul Phillips
92779,189964,2013,9,17,27,O,Paul Phillips
92780,189964,2013,10,1,4,O,Paul Phillips
92790,205309,2006,1,19,2,O,Philipp Haller
92791,205309,2006,6,23,5,O,Philipp Haller
92792,205309,2006,7,31,9,O,Philipp Haller
92793,205309,2006,8,11,4,O,Philipp Haller
92794,205309,2006,9,30,7,O,Philipp Haller
92795,205309,2006,10,31,18,O,Philipp Haller
92796,205309,2006,11,21,20,O,Philipp Haller
92797,205309,2006,12,5,1,O,Philipp Haller
92798,205309,2007,1,31,16,O,Philipp Haller
92799,205309,2007,2,27,17,O,Philipp Haller
92800,205309,2007,3,16,6,O,Philipp Haller
92801,205309,2007,4,30,10,O,Philipp Haller
92802,205309,2007,5,21,14,O,Philipp Haller
92803,205309,2007,6,19,3,O,Philipp Haller
92804,205309,2007,7,13,13,O,Philipp Haller
92805,205309,2007,8,21,3,O,Philipp Haller
92806,205309,2007,9,24,15,O,Philipp Haller
92807,205309,2007,10,2,1,O,Philipp Haller
92808,205309,2007,11,29,7,O,Philipp Haller
92809,205309,2007,12,2,1,O,Philipp Haller
92810,205309,2008,1,24,3,O,Philipp Haller
92811,205309,2008,2,29,29,O,Philipp Haller
92812,205309,2008,3,13,16,O,Philipp Haller
92813,205309,2008,4,23,13,O,Philipp Haller
92814,205309,2008,5,28,7,O,Philipp Haller
92815,205309,2008,6,18,1,O,Philipp Haller
92816,205309,2008,7,30,17,O,Philipp Haller
92817,205309,2008,8,29,19,O,Philipp Haller
92818,205309,2008,9,29,13,O,Philipp Haller
92819,205309,2008,10,31,18,O,Philipp Haller
92820,205309,2008,11,26,6,O,Philipp Haller
92821,205309,2008,12,18,6,O,Philipp Haller
92822,205309,2009,1,30,16,O,Philipp Haller
92823,205309,2009,2,26,3,O,Philipp Haller
92824,205309,2009,3,25,1,O,Philipp Haller
92825,205309,2009,4,21,5,O,Philipp Haller
92826,205309,2009,5,31,36,O,Philipp Haller
92827,205309,2009,6,30,18,O,Philipp Haller
92828,205309,2009,7,31,26,O,Philipp Haller
92829,205309,2009,8,24,11,O,Philipp Haller
92830,205309,2009,9,30,18,O,Philipp Haller
92831,205309,2009,10,30,19,O,Philipp Haller
92832,205309,2009,11,9,9,O,Philipp Haller
92833,205309,2012,2,19,1,O,Philipp Haller
92834,205309,2012,4,15,5,O,Philipp Haller
92835,205309,2012,5,22,12,O,Philipp Haller
92836,205309,2012,6,15,3,O,Philipp Haller
92837,205309,2012,7,23,4,O,Philipp Haller
92838,205309,2012,8,20,3,O,Philipp Haller
92839,205309,2012,9,29,1,O,Philipp Haller
92840,205309,2012,10,9,1,O,Philipp Haller
92841,205309,2012,11,13,1,O,Philipp Haller
92842,205309,2012,12,7,1,O,Philipp Haller
92843,205309,2013,1,31,1,O,Philipp Haller
92844,205309,2013,5,7,1,O,Philipp Haller
92845,205309,2013,6,26,1,O,Philipp Haller
92869,205560,2007,2,22,2,O,Adriaan Moors
92870,205560,2007,3,29,3,O,Adriaan Moors
92871,205560,2007,4,25,16,O,Adriaan Moors
92872,205560,2007,5,30,10,O,Adriaan Moors
92873,205560,2007,6,20,2,O,Adriaan Moors
92874,205560,2007,7,20,22,O,Adriaan Moors
92875,205560,2007,8,22,5,O,Adriaan Moors
92876,205560,2007,9,26,1,O,Adriaan Moors
92877,205560,2007,11,27,1,O,Adriaan Moors
92878,205560,2008,2,8,6,O,Adriaan Moors
92879,205560,2008,7,15,1,O,Adriaan Moors
92880,205560,2008,11,25,1,O,Adriaan Moors
92881,205560,2009,6,4,1,O,Adriaan Moors
92882,205560,2009,7,19,1,O,Adriaan Moors
92883,205560,2009,8,24,18,O,Adriaan Moors
92884,205560,2009,9,29,4,O,Adriaan Moors
92885,205560,2009,10,29,18,O,Adriaan Moors
92886,205560,2009,11,11,11,O,Adriaan Moors
92887,205560,2011,11,25,3,O,Adriaan Moors
92888,205560,2011,12,28,6,O,Adriaan Moors
92889,205560,2012,1,8,1,O,Adriaan Moors
92890,205560,2012,2,28,8,O,Adriaan Moors
92891,205560,2012,3,29,38,O,Adriaan Moors
92892,205560,2012,4,26,28,O,Adriaan Moors
92893,205560,2012,5,31,68,O,Adriaan Moors
92894,205560,2012,6,20,54,O,Adriaan Moors
92895,205560,2012,7,2,133,O,Adriaan Moors
92896,205560,2012,8,8,39,O,Adriaan Moors
92897,205560,2012,10,13,9,O,Adriaan Moors
92898,205560,2012,11,19,37,O,Adriaan Moors
92899,205560,2012,12,5,52,O,Adriaan Moors
92900,205560,2013,1,28,45,O,Adriaan Moors
92901,205560,2013,2,27,42,O,Adriaan Moors
92902,205560,2013,3,1,57,O,Adriaan Moors
92903,205560,2013,4,12,36,O,Adriaan Moors
92904,205560,2013,5,17,29,O,Adriaan Moors
92905,205560,2013,6,15,26,O,Adriaan Moors
92906,205560,2013,7,18,39,O,Adriaan Moors
92907,205560,2013,8,15,42,O,Adriaan Moors
92908,205560,2013,9,24,1,O,Adriaan Moors
92909,205560,2013,10,3,2,O,Adriaan Moors
92954,207775,2011,12,24,14,O,Eugene Burmako
92955,207775,2012,1,31,13,O,Eugene Burmako
92956,207775,2012,2,29,20,O,Eugene Burmako
92957,207775,2012,4,27,38,O,Eugene Burmako
92958,207775,2012,5,17,14,O,Eugene Burmako
92959,207775,2012,6,30,49,O,Eugene Burmako
92960,207775,2012,7,11,44,O,Eugene Burmako
92961,207775,2012,8,25,64,O,Eugene Burmako
92962,207775,2012,9,27,92,O,Eugene Burmako
92963,207775,2012,10,8,25,O,Eugene Burmako
92964,207775,2012,11,29,17,O,Eugene Burmako
92965,207775,2012,12,25,23,O,Eugene Burmako
92966,207775,2013,1,29,16,O,Eugene Burmako
92967,207775,2013,2,27,41,O,Eugene Burmako
92968,207775,2013,3,20,13,O,Eugene Burmako
92969,207775,2013,4,30,11,O,Eugene Burmako
92970,207775,2013,5,20,16,O,Eugene Burmako
92971,207775,2013,6,27,6,O,Eugene Burmako
92972,207775,2013,7,30,9,O,Eugene Burmako
92973,207775,2013,8,28,16,O,Eugene Burmako
92974,207775,2013,9,30,3,O,Eugene Burmako
92975,207791,2012,1,25,5,O,Grzegorz Kossakowski
92976,207791,2012,2,1,3,O,Grzegorz Kossakowski
92977,207791,2012,5,11,1,O,Grzegorz Kossakowski
92978,207791,2012,7,19,9,O,Grzegorz Kossakowski
92979,207791,2012,8,22,14,O,Grzegorz Kossakowski
92980,207791,2012,9,17,57,O,Grzegorz Kossakowski
92981,207791,2012,10,2,15,O,Grzegorz Kossakowski
92982,207791,2012,11,10,7,O,Grzegorz Kossakowski
92983,207791,2012,12,13,2,O,Grzegorz Kossakowski
92984,207791,2013,1,30,10,O,Grzegorz Kossakowski
92985,207791,2013,2,25,13,O,Grzegorz Kossakowski
92986,207791,2013,3,29,2,O,Grzegorz Kossakowski
92987,207791,2013,4,3,1,O,Grzegorz Kossakowski
92988,207791,2013,5,10,4,O,Grzegorz Kossakowski
92989,207791,2013,6,17,10,O,Grzegorz Kossakowski
92990,207791,2013,7,31,22,O,Grzegorz Kossakowski
92991,207791,2013,8,30,13,O,Grzegorz Kossakowski
92992,207791,2013,9,17,30,O,Grzegorz Kossakowski
92993,207791,2013,10,3,1,O,Grzegorz Kossakowski
92994,207798,2005,11,2,1,O,Lex Spoon
92995,207798,2005,12,28,6,O,Lex Spoon
92996,207798,2006,1,27,9,O,Lex Spoon
92997,207798,2006,2,28,25,O,Lex Spoon
92998,207798,2006,3,31,23,O,Lex Spoon
92999,207798,2006,4,27,10,O,Lex Spoon
93000,207798,2006,5,26,24,O,Lex Spoon
93001,207798,2006,6,30,42,O,Lex Spoon
93002,207798,2006,7,26,31,O,Lex Spoon
93003,207798,2006,8,24,7,O,Lex Spoon
93004,207798,2006,9,21,7,O,Lex Spoon
93005,207798,2006,10,27,3,O,Lex Spoon
93006,207798,2006,11,29,17,O,Lex Spoon
93007,207798,2006,12,1,1,O,Lex Spoon
93008,207798,2007,1,30,27,O,Lex Spoon
93009,207798,2007,3,31,24,O,Lex Spoon
93010,207798,2007,4,25,18,O,Lex Spoon
93011,207798,2007,5,30,29,O,Lex Spoon
93012,207798,2007,6,20,23,O,Lex Spoon
93013,207798,2007,7,26,26,O,Lex Spoon
93014,207798,2007,8,23,7,O,Lex Spoon
93015,207798,2007,9,4,8,O,Lex Spoon
93016,207798,2007,10,14,23,O,Lex Spoon
93017,207798,2007,11,30,6,O,Lex Spoon
93018,207798,2007,12,31,6,O,Lex Spoon
93019,207798,2008,1,2,2,O,Lex Spoon
93020,207798,2008,2,22,9,O,Lex Spoon
93021,207798,2008,3,16,2,O,Lex Spoon
93022,207798,2008,4,6,1,O,Lex Spoon
93023,207798,2008,5,25,3,O,Lex Spoon
93024,207798,2008,8,19,1,O,Lex Spoon
93025,207798,2008,9,16,1,O,Lex Spoon
93026,207798,2009,2,6,1,O,Lex Spoon
93036,207854,2004,6,22,6,O,Iulian Dragos
93037,207854,2004,7,5,3,O,Iulian Dragos
93038,207854,2004,10,21,4,O,Iulian Dragos
93039,207854,2004,11,22,3,O,Iulian Dragos
93040,207854,2005,4,26,2,O,Iulian Dragos
93041,207854,2005,6,29,4,O,Iulian Dragos
93042,207854,2005,7,27,5,O,Iulian Dragos
93043,207854,2005,8,22,2,O,Iulian Dragos
93044,207854,2005,9,28,14,O,Iulian Dragos
93045,207854,2005,10,27,17,O,Iulian Dragos
93046,207854,2005,11,30,21,O,Iulian Dragos
93047,207854,2005,12,15,13,O,Iulian Dragos
93048,207854,2006,1,30,5,O,Iulian Dragos
93049,207854,2006,2,28,2,O,Iulian Dragos
93050,207854,2006,3,24,8,O,Iulian Dragos
93051,207854,2006,4,10,2,O,Iulian Dragos
93052,207854,2006,5,31,7,O,Iulian Dragos
93053,207854,2006,6,27,4,O,Iulian Dragos
93054,207854,2006,7,28,5,O,Iulian Dragos
93055,207854,2006,8,28,13,O,Iulian Dragos
93056,207854,2006,9,25,5,O,Iulian Dragos
93057,207854,2006,10,27,9,O,Iulian Dragos
93058,207854,2006,11,27,18,O,Iulian Dragos
93059,207854,2006,12,12,2,O,Iulian Dragos
93060,207854,2007,1,31,13,O,Iulian Dragos
93061,207854,2007,2,28,17,O,Iulian Dragos
93062,207854,2007,3,28,17,O,Iulian Dragos
93063,207854,2007,4,30,8,O,Iulian Dragos
93064,207854,2007,5,14,6,O,Iulian Dragos
93065,207854,2007,6,29,7,O,Iulian Dragos
93066,207854,2007,7,23,17,O,Iulian Dragos
93067,207854,2007,8,31,15,O,Iulian Dragos
93068,207854,2007,9,28,7,O,Iulian Dragos
93069,207854,2007,10,31,12,O,Iulian Dragos
93070,207854,2007,11,23,21,O,Iulian Dragos
